CustomerID,ProductID,Quantity,Price,TransactionDate,PaymentMethod,StoreLocation,ProductCategory,DiscountApplied(%),TotalAmount,StreetAddr,City,State,ZIP,RegionType,Date,Month,DayOfWeek,Hour,Quarter,Year
298378,C,3,94.41090526,2023-09-15 16:39:00,Debit Card,"PSC 3542, Box 2961, APO AA 07100",Home Decor,5.962910162,266.3438034,PSC 3542,Box 2961,AA,07100,Military/Abroad,2023-09-15,September,Friday,16,2023Q3,2023
789471,B,7,74.88865067,2023-10-04 22:20:00,Credit Card,"PSC 7414, Box 4751, APO AA 79663",Clothing,10.3325899,470.0549946,PSC 7414,Box 4751,AA,79663,Military/Abroad,2023-10-04,October,Wednesday,22,2023Q4,2023
961447,B,1,96.25135736,2023-06-26 00:56:00,Cash,"USNS Wilson, FPO AP 58487",Books,5.767635435,90.69992997,USNS Wilson,USNS Wilson,AP,58487,Military/Abroad,2023-06-26,June,Monday,0,2023Q2,2023
477693,A,2,41.25447003,2023-05-20 16:59:00,PayPal,"Unit 5629 Box 7158, DPO AE 83582",Electronics,3.113698328,79.93986057,Unit 5629 Box 7158,Unit 5629 Box 7158,AE,83582,Military/Abroad,2023-05-20,May,Saturday,16,2023Q2,2023
2948,A,8,16.24407266,2023-11-01 06:41:00,Cash,"USS Dunn, FPO AE 69941",Books,8.42643283,119.0022143,USS Dunn,USS Dunn,AE,69941,Military/Abroad,2023-11-01,November,Wednesday,6,2023Q4,2023
190136,A,7,48.91336913,2023-05-21 10:32:00,PayPal,"Unit 2920 Box 2870, DPO AA 75549",Home Decor,18.29103918,279.7662393,Unit 2920 Box 2870,Unit 2920 Box 2870,AA,75549,Military/Abroad,2023-05-21,May,Sunday,10,2023Q2,2023
767718,D,2,65.36478198,2023-08-31 02:36:00,Credit Card,"PSC 9813, Box 5252, APO AA 53897",Electronics,10.99510324,116.3557134,PSC 9813,Box 5252,AA,53897,Military/Abroad,2023-08-31,August,Thursday,2,2023Q3,2023
454881,A,4,98.91560147,2023-08-09 23:59:00,Debit Card,"PSC 8232, Box 6279, APO AE 51488",Clothing,7.032549243,367.8372524,PSC 8232,Box 6279,AE,51488,Military/Abroad,2023-08-09,August,Wednesday,23,2023Q3,2023
190793,A,1,13.2257271,2023-06-07 00:45:00,Credit Card,"PSC 8167, Box 5505, APO AA 08423",Electronics,15.97449314,11.11298423,PSC 8167,Box 5505,AA,08423,Military/Abroad,2023-06-07,June,Wednesday,0,2023Q2,2023
556517,D,9,60.82595803,2023-06-28 01:05:00,Credit Card,"Unit 3532 Box 1079, DPO AE 90130",Electronics,12.69784269,477.9213621,Unit 3532 Box 1079,Unit 3532 Box 1079,AE,90130,Military/Abroad,2023-06-28,June,Wednesday,1,2023Q2,2023
931155,A,6,25.47680149,2024-04-11 13:25:00,Credit Card,"Unit 4675 Box 7037, DPO AA 81303",Books,17.37651349,126.2989298,Unit 4675 Box 7037,Unit 4675 Box 7037,AA,81303,Military/Abroad,2024-04-11,April,Thursday,13,2024Q2,2024
766852,B,6,82.54286106,2023-08-10 21:40:00,Debit Card,"PSC 8156, Box 7725, APO AP 50037",Home Decor,8.416551684,453.573591,PSC 8156,Box 7725,AP,50037,Military/Abroad,2023-08-10,August,Thursday,21,2023Q3,2023
544668,D,5,40.25993664,2023-05-01 03:37:00,PayPal,"Unit 7612 Box 7568, DPO AE 79693",Electronics,11.14440181,178.8660377,Unit 7612 Box 7568,Unit 7612 Box 7568,AE,79693,Military/Abroad,2023-05-01,May,Monday,3,2023Q2,2023
669315,A,7,13.85300474,2023-06-22 02:56:00,PayPal,"USS Lopez, FPO AE 18514",Home Decor,19.46591008,78.09473906,USS Lopez,USS Lopez,AE,18514,Military/Abroad,2023-06-22,June,Thursday,2,2023Q2,2023
594526,D,2,68.0042757,2024-02-03 19:45:00,Debit Card,"USNV Robertson, FPO AP 52168",Electronics,16.81144193,113.1435528,USNV Robertson,USNV Robertson,AP,52168,Military/Abroad,2024-02-03,February,Saturday,19,2024Q1,2024
954849,B,5,14.30801706,2023-05-21 09:49:00,Debit Card,"Unit 8443 Box 8711, DPO AE 18068",Books,11.8273103,63.07881744,Unit 8443 Box 8711,Unit 8443 Box 8711,AE,18068,Military/Abroad,2023-05-21,May,Sunday,9,2023Q2,2023
624941,B,3,15.82238834,2023-11-07 15:07:00,Cash,"Unit 3397 Box 8741, DPO AP 22456",Books,10.83341028,42.32485229,Unit 3397 Box 8741,Unit 3397 Box 8741,AP,22456,Military/Abroad,2023-11-07,November,Tuesday,15,2023Q4,2023
163790,A,9,26.2013275,2023-11-26 20:48:00,PayPal,"Unit 7143 Box 2549, DPO AP 74067",Electronics,10.85271018,210.2199603,Unit 7143 Box 2549,Unit 7143 Box 2549,AP,74067,Military/Abroad,2023-11-26,November,Sunday,20,2023Q4,2023
697207,B,5,63.23847825,2023-12-23 07:49:00,PayPal,"Unit 2869 Box 3559, DPO AE 11043",Books,19.61898559,254.1586516,Unit 2869 Box 3559,Unit 2869 Box 3559,AE,11043,Military/Abroad,2023-12-23,December,Saturday,7,2023Q4,2023
388728,A,1,21.36431153,2023-08-24 16:13:00,Credit Card,"Unit 6586 Box 4278, DPO AP 90045",Home Decor,4.552501225,20.39170099,Unit 6586 Box 4278,Unit 6586 Box 4278,AP,90045,Military/Abroad,2023-08-24,August,Thursday,16,2023Q3,2023
64357,D,2,14.08546013,2023-12-07 15:58:00,Credit Card,"Unit 0954 Box 3058, DPO AP 91269",Electronics,18.269744,23.02416524,Unit 0954 Box 3058,Unit 0954 Box 3058,AP,91269,Military/Abroad,2023-12-07,December,Thursday,15,2023Q4,2023
620415,B,1,58.61229043,2023-09-20 00:37:00,PayPal,"PSC 8188, Box 1365, APO AA 82251",Books,9.599731347,52.98566801,PSC 8188,Box 1365,AA,82251,Military/Abroad,2023-09-20,September,Wednesday,0,2023Q3,2023
855281,A,6,56.83841375,2023-05-14 18:15:00,Debit Card,"Unit 0708 Box 7372, DPO AE 26138",Home Decor,10.47720868,305.3000072,Unit 0708 Box 7372,Unit 0708 Box 7372,AE,26138,Military/Abroad,2023-05-14,May,Sunday,18,2023Q2,2023
114992,D,4,22.76760906,2023-11-07 07:53:00,PayPal,"USNV Ramos, FPO AE 50033",Clothing,12.55304215,79.638326,USNV Ramos,USNV Ramos,AE,50033,Military/Abroad,2023-11-07,November,Tuesday,7,2023Q4,2023
23786,A,7,41.27725267,2023-06-21 20:30:00,Cash,"PSC 9559, Box 3716, APO AP 20451",Books,8.84539687,263.382811,PSC 9559,Box 3716,AP,20451,Military/Abroad,2023-06-21,June,Wednesday,20,2023Q2,2023
195716,D,3,92.50817276,2023-09-23 13:56:00,Debit Card,"PSC 8443, Box 8637, APO AE 60455",Books,4.579088313,264.8164255,PSC 8443,Box 8637,AE,60455,Military/Abroad,2023-09-23,September,Saturday,13,2023Q3,2023
935231,C,3,56.49176452,2023-10-03 06:40:00,Cash,"Unit 6212 Box 6564, DPO AP 41740",Books,7.429753508,156.883697,Unit 6212 Box 6564,Unit 6212 Box 6564,AP,41740,Military/Abroad,2023-10-03,October,Tuesday,6,2023Q4,2023
752287,A,9,94.52975256,2024-03-14 22:25:00,PayPal,"Unit 0371 Box 4213, DPO AE 40419",Books,18.32537514,694.8613871,Unit 0371 Box 4213,Unit 0371 Box 4213,AE,40419,Military/Abroad,2024-03-14,March,Thursday,22,2024Q1,2024
91646,B,3,49.75571845,2023-11-24 09:02:00,Cash,"PSC 7228, Box 9077, APO AE 14862",Home Decor,14.12824834,128.178321,PSC 7228,Box 9077,AE,14862,Military/Abroad,2023-11-24,November,Friday,9,2023Q4,2023
176958,D,8,75.94106724,2024-03-22 16:22:00,Debit Card,"PSC 4077, Box 4315, APO AE 47200",Home Decor,15.58875924,512.8223768,PSC 4077,Box 4315,AE,47200,Military/Abroad,2024-03-22,March,Friday,16,2024Q1,2024
692355,B,5,17.63495711,2024-03-26 11:17:00,Cash,"Unit 1520 Box 8404, DPO AA 70522",Electronics,1.199598369,87.11704224,Unit 1520 Box 8404,Unit 1520 Box 8404,AA,70522,Military/Abroad,2024-03-26,March,Tuesday,11,2024Q1,2024
852875,A,1,69.0620376,2024-02-02 15:36:00,Debit Card,"Unit 7901 Box 5095, DPO AA 77196",Electronics,19.89622205,55.32130124,Unit 7901 Box 5095,Unit 7901 Box 5095,AA,77196,Military/Abroad,2024-02-02,February,Friday,15,2024Q1,2024
4216,C,5,37.36064233,2024-01-13 20:34:00,Cash,"USCGC Bush, FPO AP 75948",Books,2.754858568,181.6570473,USCGC Bush,USCGC Bush,AP,75948,Military/Abroad,2024-01-13,January,Saturday,20,2024Q1,2024
381420,B,1,49.19112144,2023-05-25 09:49:00,Cash,"Unit 4057 Box 9988, DPO AP 92308",Clothing,16.05398744,41.29398498,Unit 4057 Box 9988,Unit 4057 Box 9988,AP,92308,Military/Abroad,2023-05-25,May,Thursday,9,2023Q2,2023
235025,A,2,73.8603742,2023-05-21 21:05:00,PayPal,"PSC 7861, Box 3462, APO AA 77442",Books,5.165861045,140.0896998,PSC 7861,Box 3462,AA,77442,Military/Abroad,2023-05-21,May,Sunday,21,2023Q2,2023
573502,A,2,76.23844194,2023-06-29 10:54:00,PayPal,"USS Porter, FPO AA 39919",Electronics,3.840001057,146.6217699,USS Porter,USS Porter,AA,39919,Military/Abroad,2023-06-29,June,Thursday,10,2023Q2,2023
486885,D,6,73.653503,2023-10-08 09:43:00,Credit Card,"Unit 2104 Box 9686, DPO AA 05623",Books,6.545778988,412.9938449,Unit 2104 Box 9686,Unit 2104 Box 9686,AA,05623,Military/Abroad,2023-10-08,October,Sunday,9,2023Q4,2023
546411,C,4,98.76867509,2024-02-13 06:17:00,Cash,"PSC 4104, Box 1288, APO AE 74002",Home Decor,17.41448485,326.2744765,PSC 4104,Box 1288,AE,74002,Military/Abroad,2024-02-13,February,Tuesday,6,2024Q1,2024
631506,B,4,12.20588897,2023-11-17 11:41:00,Cash,"USNV Webb, FPO AP 16973",Electronics,6.638347015,45.58247881,USNV Webb,USNV Webb,AP,16973,Military/Abroad,2023-11-17,November,Friday,11,2023Q4,2023
851963,C,1,24.81942536,2023-09-28 16:07:00,PayPal,"Unit 9183 Box 5091, DPO AE 02170",Books,16.84842683,20.63774264,Unit 9183 Box 5091,Unit 9183 Box 5091,AE,02170,Military/Abroad,2023-09-28,September,Thursday,16,2023Q3,2023
197685,B,1,76.76283813,2023-08-29 16:24:00,Credit Card,"PSC 7440, Box 5246, APO AE 99801",Home Decor,7.642520955,70.89622214,PSC 7440,Box 5246,AE,99801,Military/Abroad,2023-08-29,August,Tuesday,16,2023Q3,2023
652401,C,8,41.65996298,2024-01-18 01:40:00,Debit Card,"USCGC Williams, FPO AE 19220",Home Decor,13.44694576,288.4637628,USCGC Williams,USCGC Williams,AE,19220,Military/Abroad,2024-01-18,January,Thursday,1,2024Q1,2024
76682,C,7,64.15215349,2024-03-20 14:47:00,Cash,"USNV Rowe, FPO AP 98752",Home Decor,12.64144904,392.2967419,USNV Rowe,USNV Rowe,AP,98752,Military/Abroad,2024-03-20,March,Wednesday,14,2024Q1,2024
627786,B,6,11.24934293,2024-04-12 22:10:00,PayPal,"PSC 3288, Box 2221, APO AE 78674",Home Decor,17.01170273,56.01382888,PSC 3288,Box 2221,AE,78674,Military/Abroad,2024-04-12,April,Friday,22,2024Q2,2024
797559,B,7,26.23233728,2023-09-29 05:55:00,Credit Card,"USS Lewis, FPO AP 94399",Clothing,19.60090262,147.6339368,USS Lewis,USS Lewis,AP,94399,Military/Abroad,2023-09-29,September,Friday,5,2023Q3,2023
560476,B,4,72.9786981,2024-04-16 07:06:00,Credit Card,"Unit 6547 Box 2174, DPO AE 57582",Books,10.75074224,260.5317855,Unit 6547 Box 2174,Unit 6547 Box 2174,AE,57582,Military/Abroad,2024-04-16,April,Tuesday,7,2024Q2,2024
108376,D,6,88.57690234,2023-11-16 19:00:00,Debit Card,"Unit 7055 Box 5210, DPO AP 84050",Books,11.99437513,467.7159384,Unit 7055 Box 5210,Unit 7055 Box 5210,AP,84050,Military/Abroad,2023-11-16,November,Thursday,19,2023Q4,2023
546076,C,7,39.5584486,2023-08-06 14:35:00,Cash,"PSC 0065, Box 1096, APO AE 33671",Clothing,3.469426977,267.3019798,PSC 0065,Box 1096,AE,33671,Military/Abroad,2023-08-06,August,Sunday,14,2023Q3,2023
130540,A,7,34.67512999,2023-07-08 08:05:00,PayPal,"Unit 6004 Box 3124, DPO AP 89883",Home Decor,1.002421662,240.2927728,Unit 6004 Box 3124,Unit 6004 Box 3124,AP,89883,Military/Abroad,2023-07-08,July,Saturday,8,2023Q3,2023
918289,C,2,64.97465787,2024-02-17 07:53:00,PayPal,"USNS Reeves, FPO AP 18982",Home Decor,6.789990878,121.125769,USNS Reeves,USNS Reeves,AP,18982,Military/Abroad,2024-02-17,February,Saturday,7,2024Q1,2024
669135,A,6,86.15663337,2023-11-24 20:37:00,Cash,"PSC 3242, Box 1176, APO AA 54732",Home Decor,19.46919156,416.2958003,PSC 3242,Box 1176,AA,54732,Military/Abroad,2023-11-24,November,Friday,20,2023Q4,2023
516274,C,5,29.28877575,2023-05-29 01:44:00,PayPal,"PSC 6515, Box 1303, APO AP 58640",Books,4.995821701,139.1278037,PSC 6515,Box 1303,AP,58640,Military/Abroad,2023-05-29,May,Monday,1,2023Q2,2023
890265,C,3,89.91612242,2023-05-08 17:24:00,Debit Card,"Unit 6261 Box 1765, DPO AP 39096",Home Decor,0.701981125,267.8547846,Unit 6261 Box 1765,Unit 6261 Box 1765,AP,39096,Military/Abroad,2023-05-08,May,Monday,17,2023Q2,2023
214533,A,6,53.565941,2024-03-09 14:56:00,Credit Card,"PSC 4208, Box 7997, APO AE 35274",Electronics,11.84151959,283.3375176,PSC 4208,Box 7997,AE,35274,Military/Abroad,2024-03-09,March,Saturday,14,2024Q1,2024
382529,A,2,37.14852825,2023-10-14 03:39:00,PayPal,"PSC 3025, Box 5961, APO AE 75291",Home Decor,10.12342694,66.77564827,PSC 3025,Box 5961,AE,75291,Military/Abroad,2023-10-14,October,Saturday,3,2023Q4,2023
472516,A,8,94.53204113,2023-05-27 00:33:00,Debit Card,"Unit 9675 Box 5682, DPO AA 46842",Clothing,4.365099082,723.244991,Unit 9675 Box 5682,Unit 9675 Box 5682,AA,46842,Military/Abroad,2023-05-27,May,Saturday,0,2023Q2,2023
931503,D,9,41.69259312,2023-07-12 04:04:00,Credit Card,"PSC 5077, Box 0328, APO AA 44299",Clothing,0.759905721,372.3819184,PSC 5077,Box 0328,AA,44299,Military/Abroad,2023-07-12,July,Wednesday,4,2023Q3,2023
31253,B,2,28.80810762,2023-09-20 16:53:00,Debit Card,"USNV Moore, FPO AP 98235",Books,10.92657871,51.32073413,USNV Moore,USNV Moore,AP,98235,Military/Abroad,2023-09-20,September,Wednesday,16,2023Q3,2023
694127,C,2,29.28624731,2023-12-27 14:41:00,Debit Card,"USS Gonzalez, FPO AA 51110",Electronics,14.8244955,49.88941779,USS Gonzalez,USS Gonzalez,AA,51110,Military/Abroad,2023-12-27,December,Wednesday,14,2023Q4,2023
655896,C,3,92.14798691,2024-01-04 13:18:00,Debit Card,"Unit 8595 Box 4289, DPO AA 77147",Home Decor,8.180460349,253.8295721,Unit 8595 Box 4289,Unit 8595 Box 4289,AA,77147,Military/Abroad,2024-01-04,January,Thursday,13,2024Q1,2024
505882,C,6,68.75905051,2023-11-16 13:30:00,PayPal,"Unit 5862 Box 7050, DPO AA 29329",Home Decor,10.83263587,367.8637976,Unit 5862 Box 7050,Unit 5862 Box 7050,AA,29329,Military/Abroad,2023-11-16,November,Thursday,13,2023Q4,2023
777737,A,7,40.66399151,2023-07-27 08:53:00,Cash,"PSC 7537, Box 3690, APO AP 76775",Electronics,15.58471168,240.2863797,PSC 7537,Box 3690,AP,76775,Military/Abroad,2023-07-27,July,Thursday,8,2023Q3,2023
654038,D,5,49.10963608,2024-02-14 06:09:00,Cash,"PSC 1215, Box 9388, APO AE 34086",Clothing,1.014632843,243.0567679,PSC 1215,Box 9388,AE,34086,Military/Abroad,2024-02-14,February,Wednesday,6,2024Q1,2024
425123,D,1,65.19449631,2023-12-14 02:07:00,PayPal,"PSC 2228, Box 7934, APO AA 68516",Electronics,13.36437449,56.48165968,PSC 2228,Box 7934,AA,68516,Military/Abroad,2023-12-14,December,Thursday,2,2023Q4,2023
775876,B,8,87.11441219,2023-08-20 09:47:00,Cash,"PSC 3939, Box 4643, APO AA 35956",Books,13.70010297,601.4371841,PSC 3939,Box 4643,AA,35956,Military/Abroad,2023-08-20,August,Sunday,9,2023Q3,2023
391382,D,2,22.69207056,2024-03-03 12:23:00,Debit Card,"USNV Thomas, FPO AP 74515",Clothing,13.86752228,39.09048523,USNV Thomas,USNV Thomas,AP,74515,Military/Abroad,2024-03-03,March,Sunday,12,2024Q1,2024
99356,D,5,22.35755804,2024-03-10 01:29:00,Cash,"USS Daniel, FPO AA 27975",Clothing,19.31692964,90.19382141,USS Daniel,USS Daniel,AA,27975,Military/Abroad,2024-03-10,March,Sunday,1,2024Q1,2024
585998,A,9,41.73188472,2024-01-18 19:48:00,Cash,"PSC 0201, Box 7429, APO AP 66007",Books,7.541601774,347.2616895,PSC 0201,Box 7429,AP,66007,Military/Abroad,2024-01-18,January,Thursday,19,2024Q1,2024
266885,C,4,11.06000324,2023-11-24 13:43:00,Cash,"Unit 1393 Box 2438, DPO AP 10492",Books,1.394323868,43.6231639,Unit 1393 Box 2438,Unit 1393 Box 2438,AP,10492,Military/Abroad,2023-11-24,November,Friday,13,2023Q4,2023
572079,A,3,45.8063625,2023-08-14 17:01:00,Debit Card,"PSC 7711, Box 5361, APO AA 69909",Clothing,5.029802769,130.5071784,PSC 7711,Box 5361,AA,69909,Military/Abroad,2023-08-14,August,Monday,17,2023Q3,2023
328083,D,4,20.65244799,2023-07-26 08:32:00,Credit Card,"USS Carter, FPO AA 72660",Electronics,0.017211356,82.59557369,USS Carter,USS Carter,AA,72660,Military/Abroad,2023-07-26,July,Wednesday,8,2023Q3,2023
968736,C,8,91.3323542,2023-07-20 02:16:00,Cash,"PSC 9365, Box 7699, APO AP 54707",Home Decor,8.926645093,665.4355127,PSC 9365,Box 7699,AP,54707,Military/Abroad,2023-07-20,July,Thursday,2,2023Q3,2023
534658,A,7,38.99304606,2023-05-07 05:15:00,PayPal,"USS Mercado, FPO AE 74274",Electronics,6.408333328,255.4596919,USS Mercado,USS Mercado,AE,74274,Military/Abroad,2023-05-07,May,Sunday,5,2023Q2,2023
686861,A,8,25.79617071,2023-08-30 07:27:00,Debit Card,"USNV Walker, FPO AE 24088",Electronics,19.27406509,166.5935998,USNV Walker,USNV Walker,AE,24088,Military/Abroad,2023-08-30,August,Wednesday,7,2023Q3,2023
134168,D,1,17.43612101,2023-10-29 12:29:00,Debit Card,"PSC 6114, Box 1080, APO AA 52728",Clothing,19.32705511,14.0662323,PSC 6114,Box 1080,AA,52728,Military/Abroad,2023-10-29,October,Sunday,12,2023Q4,2023
399625,B,7,23.46721941,2024-03-27 09:09:00,Credit Card,"PSC 1043, Box 2944, APO AE 50996",Home Decor,2.23432641,160.6001959,PSC 1043,Box 2944,AE,50996,Military/Abroad,2024-03-27,March,Wednesday,9,2024Q1,2024
542469,C,1,29.28994469,2023-12-13 14:29:00,PayPal,"Unit 0553 Box 7870, DPO AA 98992",Books,12.16345283,25.72727609,Unit 0553 Box 7870,Unit 0553 Box 7870,AA,98992,Military/Abroad,2023-12-13,December,Wednesday,14,2023Q4,2023
500565,C,5,84.48506549,2023-08-31 00:33:00,Credit Card,"PSC 5876, Box 6992, APO AA 66229",Home Decor,8.154220873,387.9798332,PSC 5876,Box 6992,AA,66229,Military/Abroad,2023-08-31,August,Thursday,0,2023Q3,2023
4499,C,9,66.54528832,2023-09-06 12:32:00,PayPal,"PSC 4166, Box 1643, APO AP 11793",Clothing,2.289963138,585.1928318,PSC 4166,Box 1643,AP,11793,Military/Abroad,2023-09-06,September,Wednesday,12,2023Q3,2023
811981,C,3,94.19980758,2024-03-08 09:34:00,Cash,"PSC 2285, Box 4490, APO AA 79269",Clothing,2.328923913,276.0178972,PSC 2285,Box 4490,AA,79269,Military/Abroad,2024-03-08,March,Friday,9,2024Q1,2024
127295,C,1,24.42225533,2023-12-02 14:49:00,Credit Card,"Unit 1776 Box 2210, DPO AE 42301",Clothing,16.35606533,20.42773529,Unit 1776 Box 2210,Unit 1776 Box 2210,AE,42301,Military/Abroad,2023-12-02,December,Saturday,14,2023Q4,2023
926821,A,6,28.19116939,2023-05-23 05:01:00,Debit Card,"USNS Nguyen, FPO AA 02817",Electronics,10.58073377,151.2500208,USNS Nguyen,USNS Nguyen,AA,02817,Military/Abroad,2023-05-23,May,Tuesday,5,2023Q2,2023
779299,C,2,68.61178754,2023-06-03 13:33:00,Credit Card,"Unit 9352 Box 8339, DPO AE 48196",Electronics,18.37358641,112.0106829,Unit 9352 Box 8339,Unit 9352 Box 8339,AE,48196,Military/Abroad,2023-06-03,June,Saturday,13,2023Q2,2023
524175,C,8,26.85785184,2023-09-18 02:23:00,Cash,"PSC 1776, Box 3764, APO AA 13726",Clothing,9.130543544,195.2446719,PSC 1776,Box 3764,AA,13726,Military/Abroad,2023-09-18,September,Monday,2,2023Q3,2023
56166,B,8,87.37896556,2023-05-23 06:18:00,Debit Card,"USNV Miller, FPO AP 18857",Books,9.385712658,633.4226154,USNV Miller,USNV Miller,AP,18857,Military/Abroad,2023-05-23,May,Tuesday,6,2023Q2,2023
474443,C,4,56.45276498,2023-06-14 18:24:00,Debit Card,"USNS Stevenson, FPO AE 19959",Home Decor,6.226560586,211.7507975,USNS Stevenson,USNS Stevenson,AE,19959,Military/Abroad,2023-06-14,June,Wednesday,18,2023Q2,2023
577974,C,9,28.56818829,2023-08-05 09:37:00,Credit Card,"Unit 1102 Box 3932, DPO AE 28819",Books,4.08444743,246.612021,Unit 1102 Box 3932,Unit 1102 Box 3932,AE,28819,Military/Abroad,2023-08-05,August,Saturday,9,2023Q3,2023
517921,B,6,22.48803879,2023-12-18 21:37:00,Debit Card,"PSC 4086, Box 4413, APO AP 25570",Electronics,15.62950687,113.8396153,PSC 4086,Box 4413,AP,25570,Military/Abroad,2023-12-18,December,Monday,21,2023Q4,2023
991219,D,5,65.83473537,2023-06-27 09:15:00,Cash,"USS Leach, FPO AA 32931",Clothing,0.614409896,327.1512012,USS Leach,USS Leach,AA,32931,Military/Abroad,2023-06-27,June,Tuesday,9,2023Q2,2023
989485,C,6,79.91222663,2023-10-24 09:54:00,Debit Card,"PSC 0279, Box 7883, APO AE 55468",Books,13.88728834,412.8875118,PSC 0279,Box 7883,AE,55468,Military/Abroad,2023-10-24,October,Tuesday,9,2023Q4,2023
705446,A,1,25.26691761,2024-01-31 22:09:00,Cash,"PSC 5405, Box 1283, APO AA 69602",Home Decor,10.5577561,22.59929808,PSC 5405,Box 1283,AA,69602,Military/Abroad,2024-01-31,January,Wednesday,22,2024Q1,2024
215448,A,6,70.60425278,2023-12-03 12:39:00,PayPal,"USNS Paul, FPO AE 41948",Clothing,12.98634634,368.6120399,USNS Paul,USNS Paul,AE,41948,Military/Abroad,2023-12-03,December,Sunday,12,2023Q4,2023
253025,D,3,11.13978134,2023-10-20 21:49:00,Credit Card,"PSC 3833, Box 4361, APO AE 06220",Clothing,3.951494866,32.09878036,PSC 3833,Box 4361,AE,06220,Military/Abroad,2023-10-20,October,Friday,21,2023Q4,2023
505312,C,9,51.39374212,2024-02-05 07:56:00,PayPal,"Unit 7796 Box 2886, DPO AE 82627",Clothing,7.118520653,429.6174118,Unit 7796 Box 2886,Unit 7796 Box 2886,AE,82627,Military/Abroad,2024-02-05,February,Monday,7,2024Q1,2024
739002,B,2,46.93560368,2023-09-12 16:19:00,PayPal,"PSC 2827, Box 9878, APO AE 89582",Electronics,16.16670541,78.6953258,PSC 2827,Box 9878,AE,89582,Military/Abroad,2023-09-12,September,Tuesday,16,2023Q3,2023
658536,A,9,32.79353589,2024-03-20 06:09:00,Cash,"Unit 5470 Box 0691, DPO AE 39308",Clothing,2.80529239,286.8622319,Unit 5470 Box 0691,Unit 5470 Box 0691,AE,39308,Military/Abroad,2024-03-20,March,Wednesday,6,2024Q1,2024
156747,C,6,33.01415128,2023-06-21 22:39:00,Cash,"PSC 5424, Box 5133, APO AE 90830",Books,18.20510773,162.0233368,PSC 5424,Box 5133,AE,90830,Military/Abroad,2023-06-21,June,Wednesday,22,2023Q2,2023
195384,C,3,37.79901626,2024-01-06 16:18:00,Credit Card,"PSC 1753, Box 9890, APO AP 98643",Electronics,16.79918427,94.34726958,PSC 1753,Box 9890,AP,98643,Military/Abroad,2024-01-06,January,Saturday,16,2024Q1,2024
475055,A,9,45.87992636,2023-05-08 02:19:00,Cash,"USCGC Smith, FPO AA 25454",Clothing,9.73315269,372.7292676,USCGC Smith,USCGC Smith,AA,25454,Military/Abroad,2023-05-08,May,Monday,2,2023Q2,2023
924901,C,8,56.27241773,2024-01-30 19:19:00,Credit Card,"PSC 8621, Box 1934, APO AP 72292",Clothing,3.962958731,432.3389203,PSC 8621,Box 1934,AP,72292,Military/Abroad,2024-01-30,January,Tuesday,19,2024Q1,2024
756113,A,2,41.79348957,2024-03-25 01:44:00,Cash,"PSC 3875, Box 2860, APO AP 31147",Books,8.829214048,76.20690583,PSC 3875,Box 2860,AP,31147,Military/Abroad,2024-03-25,March,Monday,1,2024Q1,2024
448491,D,3,69.7015049,2023-09-01 03:35:00,Cash,"USS Ellis, FPO AE 91194",Clothing,14.96010752,177.8222545,USS Ellis,USS Ellis,AE,91194,Military/Abroad,2023-09-01,September,Friday,3,2023Q3,2023
216712,D,3,18.37175705,2024-02-06 22:34:00,PayPal,"Unit 4707 Box 9821, DPO AP 32563",Clothing,17.82876042,45.2889015,Unit 4707 Box 9821,Unit 4707 Box 9821,AP,32563,Military/Abroad,2024-02-06,February,Tuesday,22,2024Q1,2024
53851,C,5,77.87312285,2024-03-15 04:54:00,PayPal,"USNV Walker, FPO AE 04614",Home Decor,10.93546839,346.7866605,USNV Walker,USNV Walker,AE,04614,Military/Abroad,2024-03-15,March,Friday,4,2024Q1,2024
804447,C,5,35.57092723,2023-08-03 13:51:00,PayPal,"PSC 5097, Box 5871, APO AA 23732",Books,3.865402837,170.979838,PSC 5097,Box 5871,AA,23732,Military/Abroad,2023-08-03,August,Thursday,13,2023Q3,2023
937717,C,2,41.7905175,2023-07-11 22:52:00,Cash,"Unit 5791 Box 1061, DPO AA 96189",Clothing,0.223130302,83.39454038,Unit 5791 Box 1061,Unit 5791 Box 1061,AA,96189,Military/Abroad,2023-07-11,July,Tuesday,22,2023Q3,2023
